fiche_id,source_file,page_key,document_type,match_tier,match_score,client_score,address_score,client_raw,address_raw,client_gold,address_gold,full_name_gold,maintenance_number,date_raw,time_raw,service_date,service_time,technician_name,sav_numbers,service_types_active,controle_diffuseur_recharge,recharge_bouteille_effectuee,probleme_rencontree_raw,probleme_rencontree_code,solution_proposee,satisfied_service,parfum_bien_diffuse,signature_present
Aromair_01_04:page_64:014902,aromair_01_04__page_64__014902.json,page_64,client_maintenance_form,review,0.711,0.9,0.2,716 CUN,DENNECH,716,CUN,716 CUN,014902,24/01/25,14H30,2025-01-24,14:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""WC"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""271"", ""qte_parfum_existante"": 271, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""8H/16H"", ""motif_arret"": ""BT ON OFF""}]",[],,,,,,True
Aromair_01_04:page_65:014766,aromair_01_04__page_65__014766.json,page_65,client_maintenance_form,review,0.657,0.421,1.0,STRAW,Menzah5,Strass Menzah5,Menzah5,Strass Menzah5 Menzah5,014766,14/02/25,11H,2025-02-14,11:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ASTREE entrée"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": null, ""emplacement"": ""ENTREE""}]",Livraison 300ML FT,LIV,,,,False
Aromair_01_04:page_65:014903,aromair_01_04__page_65__014903.json,page_65,client_maintenance_form,review,0.6,1.0,0.0,VIOLETTE,,Violette,Kram,Violette Kram,014903,24/01/25,14H30,2025-01-24,14:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ICEBERG"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""TB"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""V"", ""qte_parfum_existante"": null, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""9H/13H"", ""motif_arret"": ""15H/19H""}]","[{""ml"": 300, ""parfum"": ""TB"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""9H/13H"", ""emplacement"": ""ENTREE""}]",LIV DIFFUSEUR 2059 réparation,LIV,,,,True
Aromair_01_04:page_66:014764,aromair_01_04__page_66__014764.json,page_66,client_maintenance_form,review,0.84,1.0,0.6,GEOX,GRAND,Geox,Geant,Geox Geant,014764,14/02/25,16H30,2025-02-14,16:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AROMAIR 100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""118"", ""qte_parfum_existante"": 118, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""Manuel"", ""motif_arret"": null}]",[],Visite Geox Grant,,,,,True
Aromair_01_04:page_66:014846,aromair_01_04__page_66__014846.json,page_66,client_maintenance_form,exact,1.0,1.0,1.0,DR ADEL SOUKNI,Marsa,Dr Adel Soukni,Marsa,Dr Adel Soukni  Marsa,014846,24/01/25,11H30,2025-01-24,11:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""Salle"", ""reference_diffuseur_raw"": ""BPA"", ""reference_diffuseur"": null, ""nom_parfum"": ""TH"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""67"", ""qte_parfum_existante"": 67, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""10/18H"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""TH"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""10-18H"", ""emplacement"": ""Salle""}]",LIV 300 ML TH,LIV,,,,True
Aromair_01_04:page_67:014754,aromair_01_04__page_67__014754.json,page_67,client_maintenance_form,review,0.682,0.9,0.222,716 CUN,Soukra,716,CUN,716 CUN,014754,13/02/25,10H15,2025-02-13,10:15:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""Accueil"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""64"", ""qte_parfum_existante"": 64, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""9H/14H"", ""motif_arret"": null}]",[],Visite,,,,,True
Aromair_01_04:page_67:014906,aromair_01_04__page_67__014906.json,page_67,client_maintenance_form,review,0.673,0.783,0.417,MR CHAKROUM,L'AD Soukra,Med Chakroun,Hammam Sousse,Med Chakroun Hammam Sousse,014906,25/01/25,16H45,2025-01-25,16:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ZEE"", ""model_diffuseur"": null, ""emplacement"": ""Salle"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""TH"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""5H"", ""qte_parfum_existante"": null, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""10/22H"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""TH"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""Salle""}]",Livraison 300ML TH,LIV,,,,True
Aromair_01_04:page_68:014763,aromair_01_04__page_68__014763.json,page_68,client_maintenance_form,exact,1.0,1.0,1.0,SPECTRA,Kram,Spectra,Kram,Spectra  Kram,014763,14/02/25,18H45,2025-02-14,18:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]",[],[],LIV Zee 300 + 900ML RG DEMO FONCTIONNEMENT,LIV,FCT à envoyer par mail,,,True
Aromair_01_04:page_68:014905,aromair_01_04__page_68__014905.json,page_68,client_maintenance_form,good,0.9,0.9,0.9,716 CUN,CUN(Centre Urbain Nord),716,CUN,716 CUN,014905,24/01/25,16H30,2025-01-24,16:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""Manuel"", ""emplacement"": null}]",Livraison 300ML Peace,LIV,,,,True
Aromair_01_04:page_69:014769,aromair_01_04__page_69__014769.json,page_69,client_maintenance_form,review,0.723,0.538,1.0,F.I. KETTE,Hammamet,Boutique ETIKETTE,Hammamet,Boutique ETIKETTE Hammamet,014769,15/02/25,11H30,2025-02-15,11:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Recuperation de diffuseur Aromair100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],,,,,,False
Aromair_01_04:page_69:014918,aromair_01_04__page_69__014918.json,page_69,client_maintenance_form,exact,1.0,1.0,1.0,Slim Optic,Lac1,Slim Optic,Lac1,Slim Optic  Lac1,014918,27/01/25,13H45,2025-01-27,13:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""59"", ""qte_parfum_existante"": 59, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""7H30/16H"", ""motif_arret"": ""17H/23H""}, {""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""modem VIP"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""173"", ""qte_parfum_existante"": 173, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""7H30/16H"", ""motif_arret"": ""17H/23H""}, {""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""Fond"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""79"", ""qte_parfum_existante"": 79, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""7H30/16H"", ""motif_arret"": ""17H/23H""}, {""model_diffuseur_raw"": ""Iceberg"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""Modem"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""43"", ""qte_parfum_existante"": 43, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""7H30/16H"", ""motif_arret"": ""17H/23H""}]",[],Visite,,,,,True
Aromair_01_04:page_70:014765,aromair_01_04__page_70__014765.json,page_70,client_maintenance_form,review,,,,716 CUN,Marsa,716,CUN,716 CUN,014765,14/02/25,10H,2025-02-14,10:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Recuperation de diffuseur"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],,,,,,False
Aromair_01_04:page_70:014911,aromair_01_04__page_70__014911.json,page_70,client_maintenance_form,good,0.92,1.0,0.8,VILLA DIDON,CARTHAY,Villa Didon,Carthage,Villa Didon  Carthage,014911,27/01/25,16H45,2025-01-27,16:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Zee 600"", ""model_diffuseur"": ""Zee600"", ""emplacement"": ""Salle"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""102"", ""qte_parfum_existante"": 102, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-8"", ""plage_horaire_diffusion"": ""9-12"", ""motif_arret"": ""17-22""}]","[{""ml"": 600, ""parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""5-8"", ""plage_horaire_fonctionnement"": ""9-17"", ""emplacement"": ""Salle""}]",Livraison 600ml,LIV,,,,True
Aromair_01_04:page_71:014773,aromair_01_04__page_71__014773.json,page_71,client_maintenance_form,good,0.925,0.875,1.0,BERNANDO,Soukra,Bernardo,Soukra,Bernardo  Soukra,014773,10/02/25,11H,2025-02-10,11:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ASTREE entrée"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""20"", ""qte_parfum_existante"": 20, ""qualite_diffusion"": ""D"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""4/12"", ""motif_arret"": null}]",[],Visite RE Bernando,,,,,True
Aromair_01_04:page_71:014909,aromair_01_04__page_71__014909.json,page_71,client_maintenance_form,review,0.723,1.0,0.308,ARENA GYM,Hamas,Arena Gym,El Manar,Arena Gym El Manar,014909,27/01/25,14H45,2025-01-27,14:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""Accal"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""194"", ""qte_parfum_existante"": 194, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""9H-22H"", ""motif_arret"": null}]",[],Visite,,,,,True
Aromair_01_04:page_72:014761,aromair_01_04__page_72__014761.json,page_72,client_maintenance_form,good,0.94,0.9,1.0,Club NA Gammarth,Gammarth,Club NA,Gammarth,Club NA  Gammarth,014761,11/02/25,11H30,2025-02-11,11:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Zee 300"", ""model_diffuseur"": ""Zee300"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""10/120"", ""plage_horaire_diffusion"": ""12-17H / 17H50"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR100 WC F"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""WCF"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""76"", ""qte_parfum_existante"": 76, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR100 WC H"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""WCH"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""55"", ""qte_parfum_existante"": 55, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""10/120"", ""plage_horaire_fonctionnement"": ""12/17H50"", ""emplacement"": ""ENTREE""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""WC H"", ""emplacement"": ""WCF""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""WC H"", ""emplacement"": ""WCH""}]",LIV 300ML AGNURES Free 300 2 x 300 ML PC WC F + WC H,LIV,,,,True
Aromair_01_04:page_72:014904,aromair_01_04__page_72__014904.json,page_72,client_maintenance_form,good,0.94,0.9,1.0,716 CUN,Lac2,716,Lac2,716 Lac2,014904,24/01/25,15H30,2025-01-24,15:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""WC"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""NER (N)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""NER (N)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": null, ""emplacement"": ""WC""}]",Livraison 300 ML Neroli,LIV,,,,True
Aromair_01_04:page_73:014772,aromair_01_04__page_73__014772.json,page_73,client_maintenance_form,review,0.74,0.9,0.5,Ambiance D'Autrefois Sousse,Soukra,Ambiance D'Autrefois,Sousse,Ambiance D'Autrefois Sousse,014772,17/02/25,11H,2025-02-17,11:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""RETOUR DIFFUSEUR APRES DIAGNOSTIC"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""POMPE DEFECTUEUSE / PAS DE REPARATION"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],,,,,,False
Aromair_01_04:page_73:014907,aromair_01_04__page_73__014907.json,page_73,client_maintenance_form,review,0.629,0.9,0.222,STRASS,MS,Strass Menzah5,Menzah5,Strass Menzah5 Menzah5,014907,17/01/25,11H,2025-01-17,11:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""63"", ""qte_parfum_existante"": 63, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""8/10"", ""plage_horaire_diffusion"": ""9H/19H"", ""motif_arret"": null}]","[{""ml"": 150, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""9H/19H"", ""emplacement"": ""ENTREE""}]",LIV 150ML,LIV,,,,True
